职业技能关系主键,canonical_skill,职业小类代码,职业小类名称,关联岗位数,技能岗位总数,职业岗位总数,全样本岗位数,掌握技能后进入该职业概率,职业内技能需求占比,职业技能相对集中度,平滑后职业匹配概率,标准技能名称,技能编号,技能展示名称,技能一级类型,技能簇编号,技能簇名称,2026年职业内技能需求占比预测,2027年职业内技能需求占比预测,2028年职业内技能需求占比预测,职业排名
GJ0008304,项目管理,3-02-03,消防和应急救援人员,25,99063.0,1523,1741643,0.00025236465683453965,0.016414970453053186,0.28859431255632184,0.0002524902277168439,项目管理,JN0028,项目管理,方法、标准与流程,1.0,表达沟通与通用办公协作,,,,57
GJ0008305,团队意识,6-22-01,汽车零部件、饰件生产加工人员,7,26981.0,368,1741643,0.0002594418294355287,0.019021739130434784,1.2278669732162568,0.00025940616624362857,团队意识,JN0794,团队意识,非技术性能力,5.0,视觉设计与数字内容制作,,,,77
GJ0008306,直播运营,4-01-02,销售人员,44,2165.0,257023,1741643,0.020323325635103928,0.00017119090509409664,0.13771521548304747,0.021488100866633348,直播运营,JN0436,直播运营,方法、标准与流程,5.0,视觉设计与数字内容制作,,,,6
GJ0008307,成本核算,2-01-06,自然科学和地球科学研究人员,14,16943.0,1648,1741643,0.0008262999468807177,0.00849514563106796,0.8732521349424598,0.000826441352300414,成本核算,JN0102,成本核算,具体专业技能,12.0,财务会计与税务管理,,,,35
GJ0008308,情绪管理,2-06-11,证券期货基金专业人员,37,785.0,23076,1741643,0.04713375796178344,0.0016033974692321027,3.5573834121093086,0.04629191448527383,情绪管理,JN0826,情绪管理,非技术性能力,1.0,表达沟通与通用办公协作,,,,7
GJ0008309,AOI检测,6-31-03,检验试验人员,62,2497.0,24391,1741643,0.024829795754905886,0.0025419212004427864,1.7729752764528537,0.024743779040250387,AOI检测,JN0466,AOI检测（质量方法与管理体系）,方法、标准与流程,6.0,质量管理与持续改进,,,,9
GJ0008310,知识产权,6-18-03,机械表面处理加工人员,2,13555.0,465,1741643,0.00014754703061600885,0.004301075268817204,0.5526328022433494,0.00014772300445513257,知识产权,JN0694,知识产权,专业知识与行业经验,18.0,医药研发与药事管理,,,,73
GJ0008311,BI,2-02-18,建筑工程技术人员,1,4345.0,32576,1741643,0.00023014959723820482,3.0697445972495086e-05,0.012304716201582107,0.0003147957736861705,BI,JN0251,BI（数据库与数据工程）,工具软件与技术平台,19.0,大数据工程与数据仓库,,,,37
GJ0008312,SMT,2-02-11,电气工程技术人员,66,8910.0,23408,1741643,0.007407407407407408,0.002819548872180451,0.5511388952178425,0.00742091866211007,SMT,JN0240,表面贴装技术（SMT）,具体专业技能,6.0,质量管理与持续改进,,,,14
GJ0008313,产品管理,4-08-08,专业化设计服务人员,47,5976.0,18739,1741643,0.00786479250334672,0.002508138107689845,0.7309707460326748,0.007874447567224099,产品管理,JN0202,产品管理,工具软件与技术平台,1.0,表达沟通与通用办公协作,,,,17
GJ0008314,等保,4-04-04,信息通信网络运行管理人员,80,1753.0,12587,1741643,0.045636052481460354,0.006355763883371733,6.3145873799926955,0.04520278718388362,等保,JN0349,等保,工具软件与技术平台,22.0,网络运维与信息安全,0.0076851084047597,0.0082234754824728,0.0088562256914882,4
GJ0008315,深度学习,2-06-11,证券期货基金专业人员,24,9481.0,23076,1741643,0.0025313785465668178,0.0010400416016640667,0.19105381027813625,0.002553940759987942,深度学习,JN0197,深度学习,方法、标准与流程,15.0,人工智能与数据挖掘,,,,8
GJ0008316,GPU,4-07-02,商务咨询服务人员,10,1880.0,39144,1741643,0.005319148936170213,0.0002554669936644186,0.2366661176844037,0.005499740308735094,GPU,JN0420,GPU（嵌入式与硬件技术）,工具软件与技术平台,15.0,人工智能与数据挖掘,,,,10
GJ0008317,After Effects,2-06-08,人力资源专业人员,36,3759.0,54357,1741643,0.009577015163607342,0.0006622882057508693,0.3068554449397609,0.009691506667719873,After Effects,JN0241,After Effects（设计传媒内容）,方法、标准与流程,5.0,视觉设计与数字内容制作,,,,13
GJ0008318,法律法规知识,6-31-01,机械设备修理人员,6,4270.0,24319,1741643,0.001405152224824356,0.0002467206710802253,0.10063216153212574,0.0014636981442463393,法律法规知识,JN0258,法律法规知识,方法、标准与流程,14.0,金融风控、投资与合规,,,,41
GJ0008319,成本核算,4-09-08,环境卫生服务人员,2,16943.0,2897,1741643,0.00011804284955438824,0.0006903693476009665,0.07096600021624212,0.00011986484924253182,成本核算,JN0102,成本核算,具体专业技能,12.0,财务会计与税务管理,,,,61
GJ0008320,DOE试验设计,2-01-08,医学研究人员,69,7439.0,5330,1741643,0.009275440247345073,0.012945590994371483,3.030864086061316,0.009258775515931537,DOE试验设计,JN0293,DOE试验设计（质量工程方法）,具体专业技能,6.0,质量管理与持续改进,0.0189880417255914,0.0208574206530589,0.0231535822682316,12
GJ0008321,CNC加工,6-31-06,安全生产管理人员,48,8630.0,21737,1741643,0.005561993047508691,0.0022082164052077105,0.4456459611373317,0.00557799015897682,CNC加工,JN0237,计算机数控加工（CNC加工）,方法、标准与流程,8.0,机械设计与制造,,,,17
GJ0008322,亲和力,4-14-05,体育健身和娱乐场所服务人员,22,39513.0,207,1741643,0.0005567787816667932,0.10628019323671498,4.684588732553134,0.0005565572323323203,亲和力,JN0789,亲和力,非技术性能力,1.0,表达沟通与通用办公协作,,,,58
GJ0008323,JavaScript,4-02-06,仓储物流服务人员,9,17044.0,59888,1741643,0.0005280450598451068,0.0001502805236441357,0.015356431708586216,0.000567728459680179,JavaScript,JN0042,JavaScript（编程语言）,工具软件与技术平台,10.0,Web前端开发,,,,15
GJ0008324,组织协调,2-06-14,金融科技专业人员,12,285183.0,49,1741643,4.207824449563964e-05,0.24489795918367346,1.495617958737129,4.207726667346388e-05,组织协调,JN0773,组织协调,非技术性能力,2.0,组织协调与商业执行,,,,109
GJ0008325,雅思,2-02-29,管理(工业),1,839.0,1403,1741643,0.0011918951132300357,0.0007127583749109052,1.4795835927949388,0.0011829001440190013,雅思,JN0764,雅思,证书与资质,4.0,供应链与物流管理,,,,42
GJ0008326,HyperWorks,4-01-02,销售人员,4,254.0,257023,1741643,0.015748031496062992,1.5562809554008785e-05,0.10671204063020678,0.02537043939267834,HyperWorks,JN0627,HyperWorks（工程仿真软件）,工具软件与技术平台,8.0,机械设计与制造,,,,10
GJ0008327,结构设计,2-06-04,审计专业人员,24,31132.0,11091,1741643,0.0007709109597841449,0.0021639166892074655,0.12105776546130535,0.0007745044458210597,结构设计,JN0064,结构设计,具体专业技能,8.0,机械设计与制造,,,,31
GJ0008328,质量管理,4-03-02,餐饮服务人员,84,85442.0,11938,1741643,0.0009831230542356219,0.007036354498240911,0.14342849602513746,0.000984497074070056,质量管理,JN0035,质量管理,方法、标准与流程,6.0,质量管理与持续改进,0.0165992247728426,0.0172093258213464,0.0183810970116217,38
GJ0008329,资金管理,2-02-34,工业（产品）设计工程技术人员,5,5327.0,10202,1741643,0.0009386146048432514,0.0004900999803960007,0.16023638073152469,0.0009570139788770664,资金管理,JN0012,资金管理,职业职能与业务活动,12.0,财务会计与税务管理,,,,25
GJ0008330,生产流程,6-31-05,包装人员,9,25414.0,1235,1741643,0.00035413551585740144,0.0072874493927125505,0.49941509493476294,0.0003544146422463754,生产流程,JN0105,生产流程,方法、标准与流程,6.0,质量管理与持续改进,,,,58
GJ0008331,嵌入式,2-06-05,税务专业人员,8,20797.0,2764,1741643,0.00038467086599028706,0.002894356005788712,0.2423875980665418,0.00038582601451794883,嵌入式,JN0073,嵌入式,方法、标准与流程,11.0,嵌入式与电子硬件开发,,,,21
GJ0008332,算法建模,2-02-06,化工工程技术人员,3,3351.0,10429,1741643,0.0008952551477170994,0.00028765941125707164,0.1495076096687556,0.0009254703289949322,算法建模,JN0413,算法建模,方法、标准与流程,15.0,人工智能与数据挖掘,,,,15
GJ0008333,I2C总线,2-02-11,电气工程技术人员,22,5310.0,23408,1741643,0.004143126177024482,0.0009398496240601503,0.30826412783370855,0.00417801194233451,I2C总线,JN0284,I2C总线（嵌入式通信接口）,工具软件与技术平台,11.0,嵌入式与电子硬件开发,,,,5
GJ0008334,HTML,2-07-08,法律顾问,4,12389.0,14564,1741643,0.0003228670594882557,0.00027464982147761604,0.0386102138209492,0.00033582435150827526,HTML,JN0048,HTML（前端开发）,工具软件与技术平台,10.0,Web前端开发,,,,27
GJ0008335,RESTful API,4-08-08,专业化设计服务人员,2,1584.0,18739,1741643,0.0012626262626262627,0.00010672928117829126,0.11735120294141588,0.0013810396590247503,RESTful API,JN0313,RESTful API（软件开发框架与工具）,工具软件与技术平台,3.0,Java后端开发与中间件,,,,8
GJ0008336,半导体材料,4-01-01,购销服务人员,43,2270.0,33871,1741643,0.01894273127753304,0.0012695226004546662,0.9740331059135093,0.018947141732581795,半导体材料,JN0729,半导体材料,专业知识与行业经验,18.0,医药研发与药事管理,,,,10
GJ0008337,培训开发,2-02-15,道路和水上运输工程技术人员,15,11630.0,82,1741643,0.0012897678417884782,0.18292682926829268,27.39408699117086,0.0012876344755012655,培训开发,JN0111,培训开发,方法、标准与流程,17.0,人力资源与行政管理,,,,45
GJ0008338,TCP协议,4-08-10,生产现场技术工艺人员,11,12269.0,97012,1741643,0.0008965685874969435,0.00011338803446996248,0.016095971678080436,0.0009857619444319792,TCP协议,JN0095,TCP协议（网络协议与运维）,工具软件与技术平台,7.0,网络通信与软件开发基础,,,,15
GJ0008339,Word,6-25-04,电子设备装配调试人员,2,53308.0,152,1741643,3.7517820964958355e-05,0.013157894736842105,0.4298858569662695,3.7536481365584967e-05,Word,JN0040,Word（办公软件与通用数字工具）,方法、标准与流程,1.0,表达沟通与通用办公协作,,,,107
GJ0008340,QA,6-31-06,安全生产管理人员,27,12978.0,21737,1741643,0.0020804438280166435,0.0012421217279293371,0.16669229562305704,0.0020964467514347977,QA,JN0006,质量保证（QA）,职业职能与业务活动,6.0,质量管理与持续改进,,,,18
GJ0008341,SQL,4-14-01,医疗辅助服务人员,3,35047.0,13922,1741643,8.559933803178589e-05,0.000215486280706795,0.010708482106571876,9.010956251983551e-05,SQL,JN0038,结构化查询语言（SQL）,工具软件与技术平台,3.0,Java后端开发与中间件,,,,42
GJ0008342,债券承做,3-01-02,行政事务处理人员,6,338.0,36106,1741643,0.01775147928994083,0.00016617736664266327,0.8562770632296686,0.017917932927758763,债券承做,JN0731,债券承做,专业知识与行业经验,14.0,金融风控、投资与合规,,,,12
GJ0008343,托福,2-02-18,建筑工程技术人员,10,447.0,32576,1741643,0.02237136465324385,0.0003069744597249509,1.196062458520677,0.022214311674818278,托福,JN0767,托福,证书与资质,4.0,供应链与物流管理,,,,14
GJ0008344,环评,2-06-03,会计专业人员,5,975.0,51759,1741643,0.005128205128205128,9.660155721710234e-05,0.17255941119617002,0.005622482210142721,环评,JN0733,环评,专业知识与行业经验,20.0,安全环保与职业健康,,,,17
GJ0008345,质量管理,5-05-01,农业生产服务人员,6,85442.0,2363,1741643,7.022307530254441e-05,0.0025391451544646637,0.05175773488749444,7.052415455943112e-05,质量管理,JN0035,质量管理,方法、标准与流程,6.0,质量管理与持续改进,,,,69
GJ0008346,UX设计,2-06-03,会计专业人员,3,1537.0,51759,1741643,0.001951854261548471,5.79609343302614e-05,0.06567811031214019,0.0023085226712215843,UX设计,JN0362,用户体验设计（UX设计）,方法、标准与流程,5.0,视觉设计与数字内容制作,,,,14
GJ0008347,PMP,2-06-05,税务专业人员,6,11484.0,2764,1741643,0.0005224660397074191,0.002170767004341534,0.3292146602004879,0.0005243167719245603,PMP,JN0745,项目管理专业人士资格（PMP）,证书与资质,22.0,网络运维与信息安全,,,,36
GJ0008348,Premiere,2-02-10,信息和通信工程技术人员,35,2929.0,112344,1741643,0.011949470809149881,0.00031154311756747134,0.18524987706028115,0.01230589765058915,Premiere,JN0314,Premiere（设计传媒内容）,方法、标准与流程,5.0,视觉设计与数字内容制作,,,,10
GJ0008349,财务管理,5-05-01,农业生产服务人员,12,19971.0,2363,1741643,0.0006008712633318312,0.0050782903089293275,0.44287060079688545,0.0006016274972216549,财务管理,JN0691,财务管理,专业知识与行业经验,12.0,财务会计与税务管理,,,,35
GJ0008350,产品知识,4-06-02,房地产中介服务人员,11,20724.0,8730,1741643,0.0005307855626326964,0.0012600229095074457,0.1058922061466549,0.0005351065448360399,产品知识,JN0084,产品知识,方法、标准与流程,2.0,组织协调与商业执行,,,,45
GJ0008351,领导力,6-22-02,汽车整车制造人员,9,75723.0,713,1741643,0.00011885424507745335,0.012622720897615708,0.2903249143891039,0.00011893095957470548,领导力,JN0787,领导力,非技术性能力,2.0,组织协调与商业执行,,,,79
GJ0008352,新能源,2-06-05,税务专业人员,27,35790.0,2764,1741643,0.0007544006705783739,0.009768451519536902,0.4753605814428838,0.0007548656840050304,新能源,JN0692,新能源,专业知识与行业经验,9.0,工业自动化与电气控制,,,,52
GJ0008353,PCB设计,2-03-09,农业工程技术人员,4,20236.0,36,1741643,0.000197667523225934,0.1111111111111111,9.562951615382927,0.00019749276277383082,PCB设计,JN0092,PCB设计（机械电子电气制造）,方法、标准与流程,11.0,嵌入式与电子硬件开发,,,,43
GJ0008354,OpenCV,8-00-00,不便分类的其他从业人员,11,3017.0,62849,1741643,0.003646005966191581,0.0001750226733917803,0.10103646468481287,0.0038596380677971775,OpenCV,JN0342,OpenCV（开发框架）,工具软件与技术平台,15.0,人工智能与数据挖掘,,,,9
GJ0008355,成本核算,2-02-03,矿山工程技术人员,2,16943.0,293,1741643,0.00011804284955438824,0.006825938566552901,0.7016672444588854,0.00011810202434839881,成本核算,JN0102,成本核算,具体专业技能,12.0,财务会计与税务管理,,,,62
GJ0008356,EPLAN,8-00-00,不便分类的其他从业人员,35,3619.0,62849,1741643,0.009671179883945842,0.0005568903244283919,0.2680033532214528,0.00981635636490795,EPLAN,JN0395,EPLAN（电气设计软件）,工具软件与技术平台,9.0,工业自动化与电气控制,,,,8
GJ0008357,公文写作,2-02-11,电气工程技术人员,21,8321.0,23408,1741643,0.0025237351279894242,0.0008971291866028708,0.18777535968544448,0.0025499105206381652,公文写作,JN0157,公文写作,方法、标准与流程,14.0,金融风控、投资与合规,,,,38
GJ0008358,韩语,2-02-11,电气工程技术人员,17,3415.0,23408,1741643,0.004978038067349927,0.0007262474367737525,0.37038470410686636,0.00502730819582036,韩语,JN0320,韩语,语言能力,4.0,供应链与物流管理,,,,20
GJ0008359,Oracle,2-02-07,机械工程技术人员,38,26180.0,89753,1741643,0.0014514896867838043,0.000423384176573485,0.028165931529410774,0.0014897202467409546,Oracle,JN0039,Oracle（数据库与数据工程）,工具软件与技术平台,3.0,Java后端开发与中间件,,,,14
GJ0008360,ERP,6-30-05,其他运输设,41,44328.0,3480,1741643,0.000924923299043494,0.011781609195402299,0.4628983302632207,0.0009254072847820861,ERP,JN0046,企业资源计划系统（ERP）,方法、标准与流程,4.0,供应链与物流管理,,,,34
GJ0008361,QE,4-01-01,购销服务人员,21,21002.0,33871,1741643,0.000999904770974193,0.0006199994095243719,0.051414990553388044,0.0010174557400633767,QE,JN0008,质量工程（QE）,职业职能与业务活动,6.0,质量管理与持续改进,,,,10
GJ0008362,市场分析,2-02-27,环境保护工程技术人员,8,28578.0,6021,1741643,0.00027993561480859405,0.0013286829430327188,0.08097457299154362,0.0002821575498072724,市场分析,JN0058,市场分析,方法、标准与流程,2.0,组织协调与商业执行,,,,43
GJ0008363,SMT,4-08-08,专业化设计服务人员,11,8910.0,18739,1741643,0.0012345679012345679,0.0005870110464806019,0.11474339843160662,0.0012559000686534938,SMT,JN0240,表面贴装技术（SMT）,具体专业技能,6.0,质量管理与持续改进,,,,25
GJ0008364,Western Blot,6-31-01,机械设备修理人员,1,655.0,24319,1741643,0.0015267175572519084,4.112011184670422e-05,0.10933825184279311,0.001895207464913771,Western Blot,JN0570,Western Blot（医药医疗生命科学）,具体专业技能,18.0,医药研发与药事管理,,,,29
GJ0008365,嵌入式,2-02-27,环境保护工程技术人员,2,20797.0,6021,1741643,9.616771649757177e-05,0.0003321707357581797,0.0278176100753995,9.939672428247953e-05,嵌入式,JN0073,嵌入式,方法、标准与流程,11.0,嵌入式与电子硬件开发,,,,31
