组合职业关系主键,技能组合编号,职业小类代码,职业小类名称,组合职业关联岗位数,组合岗位总数,职业岗位总数,掌握组合后进入该职业概率,职业内组合需求占比,职业组合相对集中度,职业排名
ZG00008067,ZH01862,2-02-28,安全工程技术人员,34,182888,2015,0.0001859061283408425,0.01687344913151365,0.7883364595375896,72
ZG00008068,ZH00041,4-04-05,软件和信息技术服务人员,36,344,749774,0.10465116279069768,4.801446835979909e-05,1.1926324962045929,3
ZG00008069,ZH00368,2-10-05,翻译人员,6,24217,21593,0.0002477598381302391,0.0002778678275367017,0.09804171069901153,23
ZG00008070,ZH04258,3-01-01,行政业务办理人员,98,74504,12543,0.0013153656179533985,0.007813122857370645,0.8960619172398502,36
ZG00008071,ZH02545,4-05-01,银行服务人员,161,87932,32532,0.0018309602874948825,0.00494897331857863,0.48090702125832013,49
ZG00008072,ZH04826,4-13-04,教育服务人员,202,449,65820,0.44988864142538976,0.003068975995138256,58.40366579840139,1
ZG00008073,ZH01929,4-01-06,电子商务服务人员,54,1660,135407,0.03253012048192771,0.00039879769878957514,2.052756860374804,5
ZG00008074,ZH02387,2-02-30,管理（工业）工程技术人员,111,16502,518059,0.006726457399103139,0.00021426131000523105,0.11094305731075854,3
ZG00008075,ZH02651,6-31-03,检验试验人员,12,2639,85718,0.004547176960970065,0.00013999393359621082,0.45327606095513046,12
ZG00008076,ZH02317,2-06-04,审计专业人员,10,30644,55277,0.0003263281555932646,0.0001809070680391483,0.05044324746563567,56
ZG00008077,ZH04962,2-05-06,药学技术人员,25,130186,10141,0.00019203293748943818,0.0024652401143871413,0.1618034953616757,77
ZG00008078,ZH02286,4-01-06,电子商务服务人员,12,4157,135407,0.0028866971373586723,8.862171084212781e-05,0.1821600186150362,27
ZG00008079,ZH01907,6-31-03,检验试验人员,25,33066,85718,0.0007560636303151273,0.00029165402832543924,0.07536666092440053,29
ZG00008080,ZH00474,2-02-09,电子工程技术人员,44,270,99354,0.16296296296296298,0.0004428608812931538,14.015110055402344,3
ZG00008081,ZH04025,4-02-06,仓储物流服务人员,174,613,224118,0.2838499184339315,0.0007763767301153856,10.821936771917532,2
ZG00008082,ZH01177,2-05-07,医疗卫生技术人员,20,8594,37390,0.0023272050267628577,0.0005349023803155924,0.5318291501631066,11
ZG00008083,ZH01697,2-06-04,审计专业人员,16,2950,55277,0.005423728813559322,0.00028945130886263727,0.8383907120471537,8
ZG00008084,ZH01382,2-10-02,编辑,13,13271,64462,0.0009795795343229597,0.00020166920045918524,0.1298460922541154,7
ZG00008085,ZH02615,2-02-38,数字技术工程技术人员,53,17296,145051,0.003064292321924144,0.0003653887253448787,0.18051048056841226,16
ZG00008086,ZH02410,4-01-01,购销服务人员,81,3116,131360,0.025994865211810013,0.000616626065773447,1.6908979077770776,5
ZG00008087,ZH04330,2-10-02,编辑,14,1909,64462,0.007333682556312206,0.00021718221587912258,0.9721007722231177,21
ZG00008088,ZH02888,6-22-02,汽车整车制造人员,6,970,4312,0.006185567010309278,0.0013914656771799629,12.257269093204291,14
ZG00008089,ZH01731,3-01-02,行政事务处理人员,32,5053,257156,0.006332871561448644,0.0001244380842756926,0.21042482513677133,18
ZG00008090,ZH02855,2-06-03,会计专业人员,46,96,305561,0.4791666666666667,0.000150542772146969,13.399285249099197,1
ZG00008091,ZH01868,1-06-02,事业单位负责人,12,174782,1266,6.865695552173564e-05,0.009478672985781991,0.4633869430631556,126
ZG00008092,ZH04016,4-05-01,银行服务人员,35,47330,32532,0.0007394886963870695,0.001075863764908398,0.19422884737727986,20
ZG00008093,ZH03114,1-06-01,企业负责人,22,19778,46834,0.0011123470522803114,0.00046974420292949566,0.20294203611144904,10
ZG00008094,ZH02604,4-14-01,医疗辅助服务人员,106,9604,48020,0.011037067888379841,0.0022074135776759683,1.9639232646538882,14
ZG00008095,ZH00879,2-02-09,电子工程技术人员,65,146,99354,0.4452054794520548,0.0006542263019103409,38.28847781324893,1
ZG00008096,ZH04830,2-02-06,化工工程技术人员,22,100540,31535,0.0002188183807439825,0.0006976375455842714,0.059290337331414956,63
ZG00008097,ZH03092,4-01-02,销售人员,5,1135,1199332,0.004405286343612335,4.168987402987663e-06,0.03138540072182031,10
ZG00008098,ZH01860,6-25-04,电子设备装配调试人员,10,249035,500,4.015499829341257e-05,0.02,0.6862187242757043,100
ZG00008099,ZH04957,2-01-06,自然科学和地球科学研究人员,11,1969,6486,0.00558659217877095,0.0016959605303731114,7.359748629191882,19
ZG00008100,ZH00472,2-02-30,管理（工业）工程技术人员,10,904,518059,0.011061946902654867,1.930282072119199e-05,0.1824506030995513,4
ZG00008101,ZH00513,7-04-00,文职人员,34,222993,358,0.00015247115380303416,0.09497206703910614,3.6391303913215003,69
ZG00008102,ZH02050,4-08-04,地理信息服务人员,10,39886,4196,0.0002507145364288221,0.0023832221163012394,0.5105484854906073,62
ZG00008103,ZH05005,2-07-08,法律顾问,184,8482,63060,0.021692996934685217,0.0029178560101490642,2.939399020615885,11
ZG00008104,ZH04942,2-02-30,管理（工业）工程技术人员,3,3257,518059,0.00092109303039607,5.790846216357597e-06,0.01519207969315269,17
ZG00008105,ZH00076,2-02-07,机械工程技术人员,230,387,267649,0.5943152454780362,0.0008593344268052562,18.97335805505539,1
ZG00008106,ZH02462,2-02-10,信息和通信工程技术人员,24,3920,728309,0.006122448979591836,3.2953046028540084e-05,0.07182943570626743,12
ZG00008107,ZH01106,4-02-06,仓储物流服务人员,31,1036,224118,0.029922779922779922,0.00013831999214699398,1.1408227071226027,7
ZG00008108,ZH00421,4-04-05,软件和信息技术服务人员,43,720,749774,0.059722222222222225,5.735061498531557e-05,0.6806103350253988,2
ZG00008109,ZH04612,4-06-02,房地产中介服务人员,29,405,49582,0.07160493827160494,0.000584889677705619,12.339907104878263,2
ZG00008110,ZH03225,2-02-09,电子工程技术人员,8,474,99354,0.016877637130801686,8.052016023511887e-05,1.4515073705249837,5
ZG00008111,ZH03810,2-02-38,数字技术工程技术人员,12,324,145051,0.037037037037037035,8.272952271959517e-05,2.1817674856123404,4
ZG00008112,ZH03218,2-02-38,数字技术工程技术人员,19,1019,145051,0.018645731108930325,0.00013098841097269236,1.0983775467312369,4
ZG00008113,ZH03725,4-13-04,教育服务人员,37,5357,65820,0.006906850849355983,0.0005621391674263142,0.8966339035525298,4
ZG00008114,ZH00381,2-02-38,数字技术工程技术人员,15,1585,145051,0.00946372239747634,0.00010341190339949397,0.5574863291312289,11
ZG00008115,ZH01911,4-08-08,专业化设计服务人员,61,24112,196680,0.0025298606502986063,0.0003101484645108806,0.10990801316451637,7
ZG00008116,ZH01772,4-07-02,商务咨询服务人员,29,1093,246669,0.026532479414455627,0.00011756645545244843,0.9190861453375313,11
ZG00008117,ZH02838,3-01-02,行政事务处理人员,3,6616,257156,0.00045344619105199517,1.1666070400846178e-05,0.015066835721396596,24
ZG00008118,ZH04278,2-06-08,人力资源专业人员,18,170,320346,0.10588235294117647,5.6189245378434565e-05,2.8242116153085943,3
ZG00008119,ZH02280,6-31-03,检验试验人员,55,576,85718,0.0954861111111111,0.0006416388623159663,9.518338233121009,3
ZG00008120,ZH04602,2-01-06,自然科学和地球科学研究人员,33,947,6486,0.03484688489968321,0.005087881591119334,45.90711209359709,8
ZG00008121,ZH00886,2-02-09,电子工程技术人员,6,689,99354,0.008708272859216255,6.039012017633915e-05,0.7489272427019329,9
ZG00008122,ZH00072,8-00-00,不便分类的其他从业人员,16,1614,322298,0.009913258983890954,4.9643497632625705e-05,0.26281599833685054,6
ZG00008123,ZH00250,4-01-03,贸易经纪代理人员,3,332,13141,0.009036144578313253,0.00022829312837683585,5.875538987240339,20
ZG00008124,ZH01523,2-02-18,建筑工程技术人员,42,37294,180761,0.0011261865179385425,0.00023235100491809628,0.05323515774782227,23
ZG00008125,ZH00418,4-13-04,教育服务人员,63,3969,65820,0.015873015873015872,0.0009571558796718322,2.060603955954913,4
ZG00008126,ZH02146,2-06-03,会计专业人员,5,63,305561,0.07936507936507936,1.6363344798583588e-05,2.2193433124801984,4
ZG00008127,ZH01493,4-04-05,软件和信息技术服务人员,34,361,749774,0.09418282548476455,4.53469978953658e-05,1.0733325389049644,2
ZG00008128,ZH04687,1-06-01,企业负责人,8,1120,46834,0.007142857142857143,0.00017081607379254387,1.3031777890299476,19
ZG00008129,ZH04878,2-02-07,机械工程技术人员,31,2753,267649,0.011260443152924083,0.00011582333578679539,0.35948668896618624,5
ZG00008130,ZH02259,2-02-30,管理（工业）工程技术人员,40,3237,518059,0.01235712079085573,7.721128288476795e-05,0.2038125983342532,4
ZG00008131,ZH00749,4-08-10,生产现场技术工艺人员,104,926,309768,0.11231101511879049,0.0003357351308075721,3.097981054364493,2
ZG00008132,ZH01830,2-06-08,人力资源专业人员,7,4495,320346,0.001557285873192436,2.1851373202724554e-05,0.04153765693013506,18
ZG00008133,ZH02219,8-00-00,不便分类的其他从业人员,36,14355,322298,0.0025078369905956114,0.00011169786967340784,0.06648668045700264,19
ZG00008134,ZH02475,4-14-01,医疗辅助服务人员,73,23377,48020,0.0031227274671685847,0.0015201999167013744,0.555654561878965,35
ZG00008135,ZH04957,2-06-07,商务专业人员,91,1969,489726,0.04621635347892331,0.00018581819221360517,0.8063720593321401,6
ZG00008136,ZH04130,4-02-06,仓储物流服务人员,78,11976,224118,0.006513026052104208,0.00034803094798275906,0.24831275808919795,18
ZG00008137,ZH01603,4-05-01,银行服务人员,5,7672,32532,0.0006517205422314911,0.00015369482355834254,0.17117628754593053,26
ZG00008138,ZH01697,2-02-30,管理（工业）工程技术人员,29,2950,518059,0.00983050847457627,5.597818009145677e-05,0.16213983087653686,4
ZG00008139,ZH03437,2-02-38,数字技术工程技术人员,17,3525,145051,0.004822695035460993,0.00011720015718609316,0.28409397897760685,3
ZG00008140,ZH01608,4-03-01,餐饮服务人员,4,41645,39874,9.60499459719054e-05,0.00010031599538546422,0.02058260203516693,68
ZG00008141,ZH03329,4-02-06,仓储物流服务人员,44,82,224118,0.5365853658536586,0.0001963251501441205,20.45761694786653,1
ZG00008142,ZH04941,2-02-10,信息和通信工程技术人员,13,880,728309,0.014772727272727272,1.7849566598792547e-05,0.17331572176095586,15
ZG00008143,ZH04171,4-02-06,仓储物流服务人员,7,2090,224118,0.0033492822966507177,3.1233546613837354e-05,0.12769325933096334,12
ZG00008144,ZH03337,2-06-07,商务专业人员,3,10035,489726,0.00029895366218236175,6.12587446858039e-06,0.005216073144516118,14
ZG00008145,ZH02408,4-05-01,银行服务人员,27,5176,32532,0.005216383307573416,0.0008299520472150498,1.3700981803483092,21
ZG00008146,ZH02593,2-06-04,审计专业人员,3,1286,55277,0.0023328149300155523,5.4272120411744484e-05,0.3606025370148381,20
ZG00008147,ZH00166,2-02-10,信息和通信工程技术人员,53,1367,728309,0.038771031455742504,7.277130997969268e-05,0.4548672141652682,3
ZG00008148,ZH02774,3-01-02,行政事务处理人员,13,68703,257156,0.00018922026694613044,5.055297173700011e-05,0.006287296560198141,28
ZG00008149,ZH03570,2-02-10,信息和通信工程技术人员,17,32,728309,0.53125,2.334174093688256e-05,6.232699994095913,1
ZG00008150,ZH01851,2-06-07,商务专业人员,14,4147,489726,0.003375934410417169,2.8587414186708486e-05,0.05890250912893412,6
ZG00008151,ZH01222,2-02-11,电气工程技术人员,15,1934,79149,0.0077559462254395035,0.0001895159761967934,0.837302357080946,4
ZG00008152,ZH03028,4-13-04,教育服务人员,4,110,65820,0.03636363636363636,6.0771801883925856e-05,4.720656335460346,3
ZG00008153,ZH01586,4-04-05,软件和信息技术服务人员,9,458,749774,0.019650655021834062,1.2003617089949772e-05,0.22394409317378816,5
ZG00008154,ZH01308,2-02-10,信息和通信工程技术人员,4,897,728309,0.004459308807134894,5.492174338090014e-06,0.05231724042522636,7
ZG00008155,ZH02743,4-06-02,房地产中介服务人员,13,8034,49582,0.0016181229773462784,0.00026219192448872575,0.2788562871038778,16
ZG00008156,ZH01400,2-02-38,数字技术工程技术人员,32,143,145051,0.22377622377622378,0.00022061206058558713,13.182147605378054,3
ZG00008157,ZH02599,2-02-10,信息和通信工程技术人员,67,8088,728309,0.008283877349159249,9.199392016300773e-05,0.09718761845683974,2
ZG00008158,ZH03309,4-07-02,商务咨询服务人员,7,932,246669,0.0075107296137339056,2.8378109936797894e-05,0.2601719734341221,10
ZG00008159,ZH00694,2-02-30,管理（工业）工程技术人员,63,3829,518059,0.016453382084095063,0.00012160777054350952,0.2713744253780529,3
ZG00008160,ZH02258,2-06-11,证券期货基金专业人员,38,4243,120322,0.00895592740985152,0.0003158192184305447,0.6360019970452215,20
ZG00008161,ZH02273,4-13-02,广播、电视、电影和影视录音制作人员,18,4148,35218,0.004339440694310511,0.0005111022772445908,1.0528391476853387,7
ZG00008162,ZH03511,2-02-30,管理（工业）工程技术人员,89,588,518059,0.15136054421768708,0.0001717951044186087,2.4964703610505947,3
ZG00008163,ZH01107,2-06-07,商务专业人员,36,2732,489726,0.013177159590043924,7.351049362296468e-05,0.22991197952512113,10
ZG00008164,ZH00946,2-02-30,管理（工业）工程技术人员,39,4934,518059,0.00790433725172274,7.528100081264875e-05,0.13037045932058736,5
ZG00008165,ZH00475,2-02-07,机械工程技术人员,14,1311,267649,0.010678871090770405,5.230731293597211e-05,0.34092015369047884,7
ZG00008166,ZH02219,2-06-02,统计专业人员,14,14355,2355,0.0009752699407871822,0.0059447983014862,3.538562608292457,21
ZG00008167,ZH02092,4-04-05,软件和信息技术服务人员,32,751,749774,0.0426098535286285,4.267952743093252e-05,0.485593228222376,5
ZG00008168,ZH02027,4-04-05,软件和信息技术服务人员,38,2401,749774,0.01582673885880883,5.068193882423237e-05,0.1803657271320565,3
ZG00008169,ZH00691,4-02-06,仓储物流服务人员,16,36606,224118,0.0004370868163689013,7.13909636887711e-05,0.016664179143260724,12
ZG00008170,ZH01115,2-06-07,商务专业人员,14,2329,489726,0.0060111635895234005,2.8587414186708486e-05,0.10488136769329746,11
ZG00008171,ZH00486,2-02-30,管理（工业）工程技术人员,6,1002,518059,0.005988023952095809,1.1581692432715193e-05,0.09876367976167327,4
ZG00008172,ZH00521,2-02-30,管理（工业）工程技术人员,10,1410,518059,0.0070921985815602835,1.930282072119199e-05,0.11697542212907402,5
ZG00008173,ZH03952,2-02-30,管理（工业）工程技术人员,23,7010,518059,0.003281027104136947,4.4396487658741574e-05,0.05411573380379273,6
ZG00008174,ZH04934,4-08-08,专业化设计服务人员,7,2427,196680,0.00288421920065925,3.559080740288794e-05,0.12530287066917756,26
ZG00008175,ZH02621,4-01-06,电子商务服务人员,9,1416,135407,0.006355932203389831,6.646628313159586e-05,0.40108008335948386,13
ZG00008176,ZH03159,4-01-02,销售人员,3,213,1199332,0.014084507042253521,2.501392441792598e-06,0.10034487273032691,5
ZG00008177,ZH04867,2-02-16,民用航空工程技术人员,14,1058920,100,1.3221017640614966e-05,0.14,1.1296862463642203,147
ZG00008178,ZH02397,4-06-02,房地产中介服务人员,21,3296,49582,0.006371359223300971,0.00042354080109717235,1.0979966304715185,13
ZG00008179,ZH01769,2-02-37,国土空间规划与生态修复工程技术人员,5,14726,3380,0.0003395355154149124,0.0014792899408284023,0.8583441757001865,55
ZG00008180,ZH03480,4-07-02,商务咨询服务人员,35,603,246669,0.05804311774461028,0.00014189054968398947,2.0106159141011752,4
ZG00008181,ZH04465,2-06-07,商务专业人员,25,16716,489726,0.0014955731036133046,5.104895390483658e-05,0.026094407556243142,12
ZG00008182,ZH04637,4-01-01,购销服务人员,49,2965,131360,0.016526138279932545,0.000373020706455542,1.0749820171591837,7
ZG00008183,ZH03690,3-01-02,行政事务处理人员,19,146664,257156,0.0001295478099601811,7.388511253869246e-05,0.004304536258664789,31
ZG00008184,ZH04524,2-02-34,工业（产品）设计工程技术人员,3,525,50371,0.005714285714285714,5.95580790534236e-05,0.9693359841405345,20
ZG00008185,ZH01040,6-31-06,安全生产管理人员,6,7628,66158,0.0007865757734661773,9.069197980591917e-05,0.10159004552401314,5
ZG00008186,ZH00527,2-02-38,数字技术工程技术人员,32,10179,145051,0.0031437272816583163,0.00022061206058558713,0.1851898131023737,13
ZG00008187,ZH01785,1-01-00,中国共产党机关负责人,6,52825,2574,0.00011358258400378608,0.002331002331002331,0.3770475809093888,66
ZG00008188,ZH01607,4-08-10,生产现场技术工艺人员,47,2300,309768,0.02043478260869565,0.0001517264533457297,0.5636719542142618,10
ZG00008189,ZH03971,2-06-03,会计专业人员,17,1168,305561,0.014554794520547944,5.56353723151842e-05,0.40700628213463913,6
ZG00008190,ZH04986,2-02-30,管理（工业）工程技术人员,22,424,518059,0.05188679245283019,4.2466205586622375e-05,0.8557966024631783,6
ZG00008191,ZH01132,2-02-30,管理（工业）工程技术人员,32,6561,518059,0.004877305288827923,6.176902630781436e-05,0.08044400314683463,5
ZG00008192,ZH00364,2-06-04,审计专业人员,9,23361,55277,0.0003852574804160781,0.00016281636123523347,0.059552441582262985,19
ZG00008193,ZH03018,4-04-05,软件和信息技术服务人员,14,84,749774,0.16666666666666666,1.8672293251032978e-05,1.8993776791406476,3
ZG00008194,ZH01804,2-02-11,电气工程技术人员,14,12452,79149,0.0011243173787343398,0.00017688157778367384,0.12137701370769725,7
ZG00008195,ZH04318,4-01-02,销售人员,58,7066,1199332,0.008208321539767903,4.836025387465689e-05,0.0584800715968704,7
ZG00008196,ZH00310,8-00-00,不便分类的其他从业人员,10,1098,322298,0.009107468123861567,3.1027186020391066e-05,0.24145322251575413,11
ZG00008197,ZH01015,8-00-00,不便分类的其他从业人员,8,6129,322298,0.0013052700277369881,2.4821748816312852e-05,0.03460474965864552,5
ZG00008198,ZH00897,3-01-02,行政事务处理人员,5,21735,257156,0.00023004370830457787,1.9443450668076964e-05,0.00764375317328118,17
